signal_mode,z_window,entry_z,max_hold,cost_bps,Sharpe,CAGR,MaxDD,AvgTurnover,TotalCost,HitRate,AvgWin,AvgLoss,Payoff,AvgHoldDays,SharpeRank,CAGRank,TurnoverRank
price_ma_z,60,3.0,10,10.0,-0.08736656869862408,-0.003263463072645023,-0.17928017132316787,0.02769032047025948,0.1392823119654052,0.5789473684210527,0.010585509081537355,-0.01227361029232185,0.8624609083571326,11.263157894736842,120.0,145.0,97.0
price_ma_z,40,3.0,10,20.0,-0.08953785092782172,-0.0037869244327493057,-0.2578249480828132,0.03503265435076686,0.3524285027687146,0.5454545454545454,0.013253688475684805,-0.014513409616893805,0.9132029499296521,10.35064935064935,121.0,148.0,113.0
price_ma_z,20,3.0,3,5.0,-0.0932132289135931,-0.002360192992387433,-0.1794615042102362,0.023257618312050768,0.05849291005480769,0.5517241379310345,0.007886146220550144,-0.009152981493723927,0.8615931569355368,3.1379310344827585,122.0,137.0,89.0
price_ma_z,60,3.0,3,10.0,-0.09323669379023587,-0.0024446900140454586,-0.09987554073517046,0.029335127901026353,0.14755569334216254,0.49295774647887325,0.006605507583181232,-0.008031076862019716,0.8224933837228933,3.7183098591549295,123.0,138.0,105.0
price_ma_z,60,2.5,5,10.0,-0.0932665427078609,-0.003854805445874687,-0.1646746486331443,0.06853113903000606,0.34471162932093047,0.5037037037037037,0.007240823642165441,-0.0088694240710188,0.816380362939813,6.940740740740741,124.0,149.0,149.0
price_ma_z,40,4.0,10,0.0,-0.09779532249690155,-0.001279654811869202,-0.045214862602657946,0.0017199483692528956,0.0,0.5,0.011363428089798516,-0.010053137146061314,1.1303365232862217,10.0,125.0,124.0,33.0
return_z,60,4.0,3,5.0,-0.10269775988947619,-0.0016166887979219835,-0.07909167851500931,0.008295372133630076,0.02086286091607964,0.043478260869565216,0.026615810741058264,-0.005946080148845425,4.476194412923674,1.7391304347826086,126.0,128.0,61.0
return_z,60,3.0,5,5.0,-0.10488573949811172,-0.002933902341646033,-0.1646241095456633,0.03903465503297796,0.09817215740793955,0.058823529411764705,0.008114424352820263,-0.006292797529728511,1.2894780603516958,2.323529411764706,127.0,143.0,141.0
return_z,40,3.0,5,10.0,-0.11129764686129169,-0.0027071997239478396,-0.13581327885116523,0.036251172015861644,0.18234339523978405,0.06382978723404255,0.003558515029431894,-0.006203282563279216,0.5736503203153736,2.234042553191489,128.0,140.0,121.0
return_z,60,2.0,5,0.0,-0.11279176405266395,-0.005964616083255603,-0.20412976618723888,0.2188935770231629,0.0,0.1883656509695291,0.006337327444577832,-0.01028623659568986,0.6160977715827867,3.5373961218836567,129.0,165.0,241.0
price_ma_z,40,4.0,10,5.0,-0.11405457865168994,-0.0014960675373030252,-0.04865111797389032,0.0017199483692528956,0.004325670148671032,0.5,0.010979448058772925,-0.010519772756976653,1.043696314779368,10.0,130.0,127.0,33.0
price_ma_z,20,2.5,3,5.0,-0.11418436150121244,-0.005212124838887888,-0.23767836068591996,0.10769505647124288,0.27085306702517586,0.5714285714285714,0.006546638394380998,-0.009394493178981347,0.696859135416484,3.5974025974025974,131.0,161.0,213.0
price_ma_z,60,2.5,3,10.0,-0.11621171031932788,-0.004417136991626713,-0.16191857488282568,0.07453661544103848,0.37491917566842364,0.445859872611465,0.006754717906206596,-0.008143158845020785,0.8294960266355157,4.624203821656051,132.0,152.0,153.0
price_ma_z,60,2.0,10,5.0,-0.1268152016688021,-0.00811579482015945,-0.3042716884804839,0.12430452890881225,0.3126258902056628,0.49230769230769234,0.013531788530371,-0.016272555906522268,0.8315711808338154,19.884615384615383,133.0,176.0,217.0
price_ma_z,40,4.0,10,10.0,-0.13018071629525133,-0.0017124333682604354,-0.05207500632084261,0.0017199483692528956,0.008651340297342065,0.5,0.01059546802774733,-0.010986408367891996,0.9644160013852028,10.0,134.0,131.0,33.0
price_ma_z,40,2.0,10,5.0,-0.13510575893820273,-0.009703935468567848,-0.36055429188257915,0.16555907223841615,0.4163810666796166,0.4857142857142857,0.016523419983651227,-0.019791114820282413,0.8348908150801908,21.242857142857144,135.0,181.0,229.0
price_ma_z,40,3.0,5,20.0,-0.1365566333420265,-0.004345432588072962,-0.1813515293025404,0.034511223267336306,0.3471829060694033,0.4074074074074074,0.010577353562999253,-0.009431395780022856,1.1215045799905579,5.555555555555555,136.0,150.0,109.0
price_ma_z,40,4.0,3,0.0,-0.13832782024347137,-0.00102243806067015,-0.03740010620179801,0.001685075703610237,0.0,0.5,0.004215649918990655,-0.0037982534738284454,1.1098916773296585,3.0,137.0,122.0,25.0
return_z,60,4.0,5,20.0,-0.14129523912754438,-0.0023272968148995155,-0.09628996938795675,0.00830092765642077,0.08350733222359294,0.045454545454545456,0.02381354841757126,-0.009941128954333064,2.3954571484752334,2.0,138.0,135.0,65.0
return_z,60,4.0,10,20.0,-0.14129523912754438,-0.0023272968148995155,-0.09628996938795675,0.00830092765642077,0.08350733222359294,0.045454545454545456,0.02381354841757126,-0.009941128954333064,2.3954571484752334,2.0,138.0,135.0,65.0
return_z,20,2.5,5,0.0,-0.14974042887771055,-0.00502700546641599,-0.20932606006486443,0.07668367730712976,0.0,0.08602150537634409,0.005293177000201199,-0.010157755737641489,0.5210970943696085,2.5053763440860215,140.0,160.0,157.0
return_z,40,2.0,5,0.0,-0.1535237227780567,-0.008281137106845637,-0.23888467814229353,0.22349333125388599,0.0,0.17962466487935658,0.006030263283307781,-0.010155166614281294,0.5938123432487432,3.455764075067024,141.0,177.0,253.0
price_ma_z,20,2.5,5,10.0,-0.1550223110158669,-0.00858878940501051,-0.3650716111669837,0.10753161540998761,0.5408840255122378,0.455,0.009564273702258857,-0.011656283803410435,0.8205251230637083,6.095,142.0,178.0,209.0
price_ma_z,40,2.5,5,10.0,-0.15898812701186704,-0.007794378050983153,-0.2633356230764986,0.09106056587382454,0.4580346463453374,0.45614035087719296,0.008720782126928768,-0.01039914931238158,0.8386053382794983,6.742690058479532,143.0,173.0,173.0
price_ma_z,40,4.0,10,20.0,-0.16196666552783426,-0.002145024387389727,-0.05888585981655636,0.0017199483692528956,0.01730268059468413,0.5,0.009827507965696142,-0.011919679589722674,0.8244775282524848,10.0,144.0,134.0,33.0
price_ma_z,40,4.0,3,5.0,-0.16610612003859995,-0.0012345180005934875,-0.038849542161322526,0.001685075703610237,0.004237965394579745,0.5,0.003907119087090109,-0.004227300690340184,0.9242586163833287,3.0,145.0,123.0,25.0
return_z,60,4.0,3,10.0,-0.1698537409347066,-0.0026596707302056766,-0.09555926314986563,0.008295372133630076,0.04172572183215928,0.043478260869565216,0.025681723299895928,-0.006439892874084271,3.9879115696544525,1.7391304347826086,146.0,139.0,61.0
price_ma_z,60,4.0,10,0.0,-0.1698899564058784,-0.002726364528329195,-0.08432331956111405,0.0033067619684484123,0.0,0.5555555555555556,0.008213912666844788,-0.004433622032939389,1.8526416112649895,8.666666666666666,147.0,142.0,45.0
price_ma_z,20,3.0,10,20.0,-0.1781183210087304,-0.00689537997671863,-0.250166993449525,0.02402786369846767,0.24172030880658474,0.49122807017543857,0.0107701398267197,-0.013899088285255176,0.7748810285740241,9.350877192982455,148.0,172.0,93.0
return_z,40,3.0,10,10.0,-0.18430156067853712,-0.004578555655320393,-0.16843259707433456,0.03645758476124364,0.18338165134905554,0.06382978723404255,0.003558515029431894,-0.006922920842294136,0.5140193150399599,2.4148936170212765,149.0,153.0,129.0
return_z,40,2.5,3,0.0,-0.19134228455587146,-0.006792918186878882,-0.18969207379056807,0.09440762969494863,0.0,0.14761904761904762,0.003935487181541805,-0.00909795859991867,0.43256815672660737,2.3380952380952382,150.0,171.0,193.0
price_ma_z,40,4.0,3,10.0,-0.1933244347760692,-0.0014465529165818003,-0.04163351972444751,0.001685075703610237,0.00847593078915949,0.3333333333333333,0.005419267130044886,-0.0035029533037692134,1.5470566291059886,3.0,151.0,126.0,25.0
price_ma_z,60,4.0,10,5.0,-0.19446935862823864,-0.0031417940403183353,-0.08862516059937298,0.0033067619684484123,0.008316506350647759,0.5555555555555556,0.007705034673195069,-0.0038944662322023447,1.9784571784148772,8.666666666666666,152.0,144.0,45.0
return_z,60,2.0,10,0.0,-0.1975569595750897,-0.010748007220016897,-0.2692112705102784,0.2202231592987536,0.0,0.18,0.00652269713500827,-0.011324141306208296,0.5759992708173198,3.94,153.0,184.0,245.0
return_z,20,2.5,3,0.0,-0.1981111810135965,-0.006427586289002418,-0.20185674594744207,0.07705146174420965,0.0,0.11052631578947368,0.0043434293633861165,-0.008390721383037734,0.5176467153547224,2.1578947368421053,154.0,168.0,161.0
price_ma_z,20,3.0,3,10.0,-0.2072828454670414,-0.005279456966629348,-0.20374846643554,0.023257618312050768,0.11698582010961538,0.5344827586206896,0.007646891160781271,-0.009462293424777722,0.808143524777758,3.1379310344827585,155.0,162.0,89.0
price_ma_z,20,3.0,5,20.0,-0.2107918197020711,-0.006636711536635698,-0.24805769713212777,0.0231177417131404,0.23256448163419244,0.4482758620689655,0.009358247702997353,-0.012367744042174628,0.756665699992275,5.0344827586206895,156.0,170.0,85.0
return_z,60,2.5,5,0.0,-0.21381986087861335,-0.007952332525283268,-0.22712492159469566,0.09403365591843921,0.0,0.1044776119402985,0.005299470601203562,-0.010544201630613433,0.502595719131298,2.9353233830845773,157.0,175.0,181.0
price_ma_z,60,4.0,10,10.0,-0.21859018191846918,-0.003557050498821157,-0.09290679162604876,0.0033067619684484123,0.016633012701295517,0.4444444444444444,0.009137030394464703,-0.0036844403877865353,2.4798963839265333,8.666666666666666,158.0,146.0,45.0
return_z,60,3.0,10,5.0,-0.23079515555411592,-0.006624545984465269,-0.22113035569227346,0.038733644344146514,0.09741511552552846,0.0594059405940594,0.008114424352820263,-0.007623845798664651,1.0643479114230694,2.5643564356435644,159.0,169.0,133.0
return_z,40,2.0,10,0.0,-0.2347481404519001,-0.013098664864742648,-0.29567602179456265,0.22433886611430107,0.0,0.17857142857142858,0.005892759845458586,-0.011332471902831395,0.5199889217449807,3.8516483516483517,160.0,193.0,257.0
return_z,40,2.5,5,5.0,-0.24191724877578197,-0.008893729910545378,-0.23735206659414987,0.09395794955585883,0.236304243132985,0.10606060606060606,0.0048058218224101175,-0.006913375507061869,0.695148385546405,2.8838383838383836,161.0,179.0,177.0
price_ma_z,40,4.0,3,20.0,-0.2457398298841813,-0.0018704877149846588,-0.04717730678879739,0.001685075703610237,0.01695186157831898,0.3333333333333333,0.004816852584155679,-0.004308113103443036,1.1180887011313745,3.0,162.0,133.0,25.0
return_z,60,3.0,3,5.0,-0.24590332362713624,-0.006318961935413037,-0.18179573191078247,0.038907125961487626,0.09785142179314138,0.058823529411764705,0.008151424589126781,-0.005754892015589849,1.4164339777435944,2.019607843137255,163.0,167.0,137.0
price_ma_z,40,2.5,3,10.0,-0.2523919749672749,-0.011101781232081165,-0.2685817116224726,0.0957214523720148,0.4814789054312344,0.46733668341708545,0.006963433987373631,-0.008924522864227244,0.7802584063385197,4.241206030150754,164.0,187.0,201.0
return_z,60,2.0,3,0.0,-0.2632822912521436,-0.013087887938355358,-0.2582465706304151,0.2218405499324468,0.0,0.21079691516709512,0.005532248517803598,-0.008689726157685063,0.6366424461961854,2.9331619537275064,165.0,192.0,249.0
price_ma_z,60,4.0,10,20.0,-0.26535126625896305,-0.0043870445436900996,-0.10323219583936549,0.0033067619684484123,0.033266025402591035,0.4444444444444444,0.008212569883639909,-0.0048734274984226335,1.6851732966783737,8.666666666666666,166.0,151.0,45.0
price_ma_z,60,3.0,10,20.0,-0.26956641937780057,-0.010194441343157945,-0.2564398365706262,0.02769032047025948,0.2785646239308104,0.543859649122807,0.009798014406958863,-0.013066607531311355,0.7498514349252473,11.263157894736842,167.0,183.0,97.0
return_z,40,3.0,3,10.0,-0.27735937973358193,-0.0061864866109136996,-0.16069124948112978,0.03632752910752427,0.1827274714108471,0.06315789473684211,0.0035978344099694888,-0.005366210613954699,0.6704609022637703,1.9473684210526316,168.0,166.0,125.0
return_z,20,3.0,5,20.0,-0.2776373206563119,-0.004578623552401129,-0.12495705277205749,0.0211200765863828,0.21246797045901095,0.017543859649122806,0.02381354841757126,-0.0062741873180762195,3.7954793521964736,2.0,169.0,154.0,73.0
return_z,60,3.0,5,10.0,-0.2828193629665763,-0.007825798937079353,-0.22588281862895443,0.03903465503297796,0.1963443148158791,0.058823529411764705,0.007192344002460978,-0.006823528766085783,1.0540505138936727,2.323529411764706,170.0,174.0,141.0
return_z,20,3.0,10,20.0,-0.28860550154968456,-0.004780401065987205,-0.12849074117784798,0.021339599579983794,0.21467637177463694,0.017543859649122806,0.02381354841757126,-0.006613950037096523,3.600503221827366,2.1228070175438596,171.0,157.0,81.0
return_z,20,2.0,3,0.0,-0.302909971449186,-0.015865396498016437,-0.3057025702149545,0.23341854431903533,0.0,0.20199501246882792,0.00505105157910033,-0.008889367113756241,0.5682127326346843,2.885286783042394,172.0,200.0,277.0
return_z,60,4.0,3,20.0,-0.30441007701987866,-0.004742367014584303,-0.12763783171244691,0.008295372133630076,0.08345144366431856,0.043478260869565216,0.02381354841757126,-0.007427518324561968,3.206124492325052,1.7391304347826086,173.0,156.0,61.0
return_z,40,2.0,3,0.0,-0.30726516953342714,-0.015446496487508288,-0.28799666789143263,0.22525848020774222,0.0,0.1994949494949495,0.005273716767490728,-0.00895164019531963,0.5891341309996009,2.8863636363636362,174.0,198.0,261.0
return_z,20,2.5,10,0.0,-0.3106949946553903,-0.011005281183452342,-0.279555414755693,0.07720822638436331,0.0,0.08695652173913043,0.005293177000201199,-0.012097568886335204,0.43754055462995556,2.7282608695652173,175.0,185.0,165.0
return_z,20,2.0,10,0.0,-0.3191932238777796,-0.01844643901310028,-0.38458968867957133,0.23093388389627664,0.0,0.17270194986072424,0.005039091523989344,-0.012090420264726481,0.41678381839966105,3.8662952646239552,176.0,205.0,269.0
price_ma_z,60,2.0,3,5.0,-0.3203941487286212,-0.01701775801832972,-0.42687534122635695,0.1626533239113957,0.40907310963716015,0.4603174603174603,0.00739198279862529,-0.010713190752982346,0.6899889089128283,6.738095238095238,177.0,202.0,225.0
return_z,40,2.5,10,5.0,-0.3226121615531439,-0.012077852648668674,-0.28460002534528894,0.09451692671419162,0.2377100706861919,0.1065989847715736,0.0048058218224101175,-0.00779907802813162,0.616203839104482,3.1472081218274113,178.0,191.0,197.0
return_z,20,3.0,3,20.0,-0.32854573876499615,-0.005282469895547703,-0.12605369870876904,0.02125017502059583,0.21377676070719404,0.017543859649122806,0.02381354841757126,-0.0049909023741382,4.771391350183091,1.7719298245614035,179.0,163.0,77.0
return_z,20,2.0,5,0.0,-0.328661931664647,-0.018286834145247788,-0.35432874092660893,0.23023377209233037,0.0,0.1742627345844504,0.00513964301944404,-0.011075334085559626,0.4640621203603484,3.493297587131367,180.0,204.0,265.0
price_ma_z,40,3.0,3,20.0,-0.3485497030268646,-0.009295839532932781,-0.21584857645146338,0.03510105419379098,0.35311660518953725,0.5172413793103449,0.007742041753572456,-0.009170856193483328,0.8442005403022058,3.4482758620689653,181.0,180.0,117.0
price_ma_z,60,2.5,10,20.0,-0.3654182197568882,-0.01869390887890121,-0.39661901442711167,0.06405183164258303,0.6443614263243853,0.4803921568627451,0.011452019347464853,-0.01494982170104643,0.7660304969833357,13.627450980392156,182.0,208.0,145.0
price_ma_z,60,3.0,3,20.0,-0.36785131455188547,-0.009791879657434444,-0.20445939619766407,0.029335127901026353,0.29511138668432507,0.4647887323943662,0.0058805016936525805,-0.008844371526024335,0.6648863264449436,3.7183098591549295,183.0,182.0,105.0
price_ma_z,60,2.0,10,10.0,-0.3690073246565228,-0.023530026070683663,-0.4754520233063342,0.12430452890881225,0.6252517804113256,0.47692307692307695,0.012325051310175769,-0.01807338500360634,0.6819448214994837,19.884615384615383,184.0,217.0,217.0
price_ma_z,20,2.0,10,5.0,-0.37773669577115077,-0.028161166347495437,-0.5332199942224646,0.23113822015112956,0.5813126236800907,0.4338235294117647,0.0146514984687947,-0.022538741075236617,0.6500584225128858,24.96323529411765,185.0,225.0,273.0
price_ma_z,40,2.0,5,10.0,-0.3801912908672935,-0.024337696377941143,-0.484648941086505,0.1892963234438104,0.9521605069223662,0.4692982456140351,0.011201395555405995,-0.014606971271481658,0.766852713489987,10.276315789473685,186.0,220.0,233.0
return_z,60,2.5,3,0.0,-0.39414587071487445,-0.013910999781634237,-0.2745090174042675,0.09419303502821882,0.0,0.12796208530805686,0.004158139031747113,-0.009028134522148158,0.4605756617323557,2.4075829383886256,187.0,195.0,185.0
return_z,60,2.5,10,0.0,-0.3948090407309868,-0.01551915886454025,-0.33647813996695264,0.09436272132518883,0.0,0.10552763819095477,0.005299470601203562,-0.012767156520382348,0.41508620911344907,3.2462311557788945,188.0,199.0,189.0
price_ma_z,60,2.0,5,10.0,-0.40075817407135045,-0.023178312742322738,-0.47531643180100536,0.14649829207329698,0.7368864091286838,0.4623115577889447,0.009250701009992316,-0.01237192469985842,0.7477172092793434,10.206030150753769,189.0,216.0,221.0
return_z,60,3.0,10,10.0,-0.40391345241429566,-0.01146084325113872,-0.28037158858868994,0.038733644344146514,0.19483023105105693,0.0594059405940594,0.007192344002460978,-0.008156768854180745,0.8817638615288882,2.5643564356435644,190.0,189.0,133.0
price_ma_z,20,2.5,3,10.0,-0.4085335699626909,-0.018619801639366385,-0.3726571392491371,0.10769505647124288,0.5417061340503517,0.5151515151515151,0.006602649877155837,-0.00910546266401931,0.7251306299070928,3.5974025974025974,191.0,207.0,213.0
price_ma_z,40,2.0,10,10.0,-0.42244060287253,-0.0301479729759907,-0.5616579632583636,0.16555907223841615,0.8327621333592332,0.45714285714285713,0.015461478471395729,-0.02166433410546337,0.7136835314728927,21.242857142857144,192.0,229.0,229.0
price_ma_z,20,3.0,3,20.0,-0.4280352096640244,-0.011092383120605231,-0.2517094951534554,0.023257618312050768,0.23397164021923075,0.4827586206896552,0.007408232968869949,-0.00971579110080869,0.7624940565316733,3.1379310344827585,193.0,186.0,89.0
return_z,60,3.0,3,10.0,-0.4385923685321527,-0.011178361528809688,-0.25040626765801055,0.038907125961487626,0.19570284358628276,0.058823529411764705,0.007231663382998573,-0.0062780151753144406,1.1519028197692065,2.019607843137255,194.0,188.0,137.0
return_z,20,2.5,5,5.0,-0.44431395585883265,-0.014594282527631508,-0.3065247321757911,0.07668367730712976,0.19285944842743136,0.07526881720430108,0.004727302134600889,-0.006750511986782079,0.700287940212126,2.5053763440860215,195.0,196.0,157.0
price_ma_z,40,2.5,10,20.0,-0.448562557751121,-0.026752369034481527,-0.49227516601231514,0.08784680012668585,0.8837388092744598,0.47692307692307695,0.012310811551631983,-0.017184607547924877,0.7163859586143747,13.561538461538461,196.0,223.0,169.0
price_ma_z,20,2.5,10,20.0,-0.485248427103686,-0.031114516441577034,-0.5256879555804135,0.10690951371758811,1.0755097079989362,0.46875,0.011203978540402242,-0.018700451699207758,0.5991287654766594,11.95,197.0,231.0,205.0
return_z,40,3.0,5,20.0,-0.4929260569326816,-0.011776276584552159,-0.2523468653628387,0.036251172015861644,0.3646867904795681,0.031914893617021274,0.0036851401289017473,-0.007022549321084259,0.5247581697771221,2.234042553191489,198.0,190.0,121.0
price_ma_z,40,2.0,3,10.0,-0.49952774733474803,-0.029537132638382868,-0.4998201498674062,0.2087451167064227,1.0499879370333063,0.47635135135135137,0.007948645117462343,-0.011984956472179481,0.6632185219790682,6.625,199.0,226.0,237.0
price_ma_z,60,2.5,5,20.0,-0.5023487836448745,-0.02091038307597215,-0.382739671906864,0.06853113903000606,0.6894232586418609,0.43703703703703706,0.006770071861122462,-0.00952750041007388,0.7105821642331437,6.940740740740741,200.0,213.0,149.0
return_z,20,2.5,3,5.0,-0.5024599760669255,-0.016026995095734242,-0.2985445788403891,0.07705146174420965,0.1937844262866873,0.08421052631578947,0.00445500615526494,-0.005544537816374545,0.8034945928420005,2.1578947368421053,201.0,201.0,161.0
return_z,40,2.5,3,5.0,-0.530695622216454,-0.01853748389827048,-0.3475040740580183,0.09440762969494863,0.23743518868279584,0.11428571428571428,0.003942461222127716,-0.00607140932930523,0.64934861220745,2.3380952380952382,202.0,206.0,193.0
return_z,60,2.5,5,5.0,-0.5397531396572776,-0.019636993989575746,-0.36588322317153055,0.09403365591843921,0.23649464463487463,0.09950248756218906,0.0042961965783834925,-0.007393523146709269,0.5810756919447336,2.9353233830845773,203.0,209.0,181.0
price_ma_z,20,2.0,5,5.0,-0.55272327177532,-0.03756719518981577,-0.6223329509638249,0.25956422524044986,0.6528040264797313,0.45787545787545786,0.009229613380566755,-0.015180495046110274,0.6079915939850509,9.652014652014651,204.0,240.0,281.0
price_ma_z,20,2.0,3,5.0,-0.5573850297090656,-0.03559625821858392,-0.6316589509937045,0.28054783629815466,0.705577808289859,0.45081967213114754,0.007994806440654699,-0.011425275798958238,0.6997473480144496,5.797814207650274,205.0,236.0,285.0
return_z,40,3.0,10,20.0,-0.5614770583881311,-0.013681920642504841,-0.28040655222967226,0.03645758476124364,0.3667633026981111,0.031914893617021274,0.0036851401289017473,-0.007726586731944878,0.4769428282822306,2.4148936170212765,206.0,194.0,129.0
return_z,40,2.5,5,10.0,-0.5710342870300407,-0.020557960434236522,-0.3761533665647354,0.09395794955585883,0.47260848626597,0.10101010101010101,0.004021258441822047,-0.00761136609365261,0.5283228256719273,2.8838383838383836,207.0,210.0,177.0
return_z,20,2.5,10,5.0,-0.593343065879306,-0.020579808586061787,-0.38593338996494697,0.07720822638436331,0.19417868935667373,0.07608695652173914,0.004727302134600889,-0.00797010818695579,0.5931289793955103,2.7282608695652173,208.0,211.0,165.0
price_ma_z,60,2.5,3,20.0,-0.5990025552500827,-0.02294286485081043,-0.40927802273999603,0.07453661544103848,0.7498383513368473,0.39490445859872614,0.006318298926613897,-0.009066270182236325,0.6969016805823228,4.624203821656051,209.0,215.0,153.0
price_ma_z,40,2.5,5,20.0,-0.6171192286679388,-0.030303531558409813,-0.5029728547733954,0.09106056587382454,0.9160692926906748,0.4093567251461988,0.00829058284186843,-0.011649413698473459,0.7116738280961582,6.742690058479532,210.0,230.0,173.0
price_ma_z,20,2.5,5,20.0,-0.6366969245201498,-0.035093286920989675,-0.5707218403613554,0.10753161540998761,1.0817680510244756,0.405,0.009127982043960902,-0.01262834009471869,0.7228172487830229,6.095,211.0,235.0,209.0
return_z,60,3.0,5,20.0,-0.6421586838403599,-0.01753770667689969,-0.3492239283104459,0.03903465503297796,0.3926886296317582,0.0392156862745098,0.00818598923560832,-0.007730755265885813,1.0588860925052639,2.323529411764706,212.0,203.0,141.0
return_z,60,2.0,5,5.0,-0.6440567527102207,-0.03300607528747135,-0.5020022032482385,0.2188935770231629,0.5505173462132547,0.15512465373961218,0.0058854474896433,-0.008016996169006975,0.7341212800370217,3.5373961218836567,213.0,233.0,241.0
return_z,40,2.5,10,10.0,-0.6489992480317194,-0.023773368708737808,-0.4157849936800764,0.09451692671419162,0.4754201413723838,0.10152284263959391,0.004021258441822047,-0.008507709985581695,0.47266049837582735,3.1472081218274113,214.0,218.0,197.0
return_z,40,2.0,5,5.0,-0.6846459489485359,-0.035818550000579985,-0.5306009975430095,0.22349333125388599,0.5620857281035232,0.13941018766756033,0.005811531920563247,-0.007672781347183093,0.7574218080249131,3.455764075067024,215.0,237.0,253.0
return_z,40,3.0,3,20.0,-0.6886780356986004,-0.015242872762915916,-0.28444914640125285,0.03632752910752427,0.3654549428216942,0.042105263157894736,0.002797156192466804,-0.006269567568546311,0.44614818516348886,1.9473684210526316,216.0,197.0,125.0
price_ma_z,60,2.0,3,10.0,-0.6995203073268159,-0.03695827784580974,-0.603041646609687,0.1626533239113957,0.8181462192743203,0.43253968253968256,0.006936859771683854,-0.011572205039437095,0.5994414848374725,6.738095238095238,217.0,238.0,225.0
return_z,60,2.5,10,5.0,-0.7059058515514512,-0.027155032945576307,-0.45605404254385606,0.09436272132518883,0.2373222441328499,0.10050251256281408,0.0042961965783834925,-0.00877115863057785,0.4898094720811652,3.2462311557788945,218.0,224.0,189.0
return_z,60,2.0,10,5.0,-0.7180420545821815,-0.03782054528925283,-0.5452640758402214,0.2202231592987536,0.5538612456363654,0.15428571428571428,0.005875137588039155,-0.008931695214421526,0.6577852744631151,3.94,219.0,241.0,245.0
return_z,60,2.5,3,5.0,-0.734814593963026,-0.025545047091292905,-0.4178424113951693,0.09419303502821882,0.23689548309597036,0.10426540284360189,0.00393876558186449,-0.0061794278041779165,0.6373997248097125,2.4075829383886256,220.0,222.0,185.0
return_z,20,2.5,5,10.0,-0.7463353032354609,-0.024069564337851346,-0.4190329578688461,0.07668367730712976,0.3857188968548627,0.06989247311827956,0.0038806003242862043,-0.007273907210698229,0.5334959894152543,2.5053763440860215,221.0,219.0,157.0
return_z,40,2.0,10,5.0,-0.7507710962955478,-0.04060452467671316,-0.5749834875199293,0.22433886611430107,0.5642122482774672,0.1401098901098901,0.005500204894086067,-0.008540429027897815,0.6440197414110372,3.8516483516483517,222.0,244.0,257.0
return_z,60,3.0,10,20.0,-0.7535626706996722,-0.021062915164644536,-0.39428082553409916,0.038733644344146514,0.38966046210211386,0.039603960396039604,0.00818598923560832,-0.0090392090600743,0.9056090174709417,2.5643564356435644,223.0,214.0,133.0
price_ma_z,20,2.0,10,10.0,-0.7623723580871222,-0.05605626088522142,-0.7283997333621199,0.23113822015112956,1.1626252473601815,0.38235294117647056,0.013161940563194625,-0.02474264164449987,0.5319537320349317,24.96323529411765,224.0,258.0,273.0
price_ma_z,40,2.5,3,20.0,-0.7814011018988568,-0.03467039070948941,-0.517682409801394,0.0957214523720148,0.9629578108624688,0.4020100502512563,0.006767499682365952,-0.009650364409144331,0.7012688221341483,4.241206030150754,225.0,234.0,201.0
return_z,20,2.5,3,10.0,-0.8109543498609099,-0.02553365912798644,-0.41915525707857115,0.07705146174420965,0.3875688525733746,0.07894736842105263,0.0035597140098663155,-0.006050923806131671,0.5882926514888683,2.1578947368421053,226.0,221.0,161.0
return_z,60,3.0,3,20.0,-0.8221566478323571,-0.020825985145078163,-0.3739080094878089,0.038907125961487626,0.3914056871725655,0.049019607843137254,0.006575432265119051,-0.007254158958746912,0.9064361978435189,2.019607843137255,227.0,212.0,137.0
return_z,20,2.0,10,5.0,-0.831290212880905,-0.04659583303428538,-0.6218363826701498,0.23093388389627664,0.5807987179991358,0.12813370473537605,0.004887695582485232,-0.008908387044920113,0.5486622390607033,3.8662952646239552,228.0,252.0,269.0
return_z,60,2.0,3,5.0,-0.8332220686736989,-0.04029199124765137,-0.561174525821395,0.2218405499324468,0.5579289830801037,0.16709511568123395,0.005237174621883481,-0.006649366804819356,0.787620050993075,2.9331619537275064,229.0,243.0,249.0
price_ma_z,60,2.0,10,20.0,-0.8438367968324038,-0.05364358333748842,-0.705116308134246,0.12430452890881225,1.2505035608226511,0.4230769230769231,0.010784220405235646,-0.020956462287433444,0.5146011887561008,19.884615384615383,230.0,256.0,217.0
return_z,20,2.0,5,5.0,-0.8579345796020292,-0.04635668431572315,-0.6145352196955395,0.23023377209233037,0.5790379368122109,0.12332439678284182,0.005346752252093884,-0.008072431737533508,0.6623471620371432,3.493297587131367,231.0,251.0,265.0
return_z,20,2.0,3,5.0,-0.8701559256893913,-0.04438802832300204,-0.5975036768185041,0.23341854431903533,0.5870476389623738,0.1546134663341646,0.004792900576595952,-0.006566441980359185,0.7299083112181523,2.885286783042394,232.0,249.0,277.0
return_z,60,2.5,5,10.0,-0.8730490043129713,-0.031184029694530824,-0.4882385978956416,0.09403365591843921,0.47298928926974926,0.0845771144278607,0.00372542696329224,-0.00797089929051149,0.46737850115945706,2.9353233830845773,233.0,232.0,181.0
